order_id,product_id,quantity
106787,7,1
106787,89,1
106788,71,1
106789,117,1
106790,2,1
106790,102,1
106790,83,1
106791,17,1
106792,72,2
106792,106,1
106793,48,0
106794,71,1
106794,104,2
106794,79,1
106795,55,1
106795,117,1
106796,105,1
106797,88,1
106797,63,1
106797,67,1
106798,74,1
106798,110,1
106798,34,2
106799,47,1
106799,50,1
106800,79,1
106801,119,1
106801,32,1
106801,24,0
106802,35,1
106803,40,2
106803,16,1
106803,67,0
106804,82,1
106805,106,1
106805,7,1
106806,46,2
106806,34,1
106807,36,1
106807,20,1
106807,108,1
106808,3,1
106808,99,1
106809,118,1
106809,53,1
106809,111,1
106810,48,2
106811,92,1
106811,50,1
106812,43,1
106813,109,1
106813,68,1
106814,116,1
106815,78,2
106816,86,1
106817,114,2
106817,106,1
106817,28,1
106818,45,2
106819,16,1
106819,113,2
106820,10,1
106820,46,2
106821,42,1
106821,97,1
106822,46,2
106822,53,2
106822,26,2
106823,88,0
106823,42,1
106824,61,1
106824,38,1
106824,11,1
106825,38,1
106825,110,2
106825,72,1
106826,10,0
106827,3,2
106827,23,1
106828,113,1
106828,8,1
106828,97,1
106829,56,2
106830,26,1
106830,23,1
106830,33,1
106831,68,1
106831,96,1
106832,106,2
106832,36,2
106832,111,1
106833,33,1
106834,5,0
106834,17,1
106834,108,2
106835,58,1
106836,44,2
106836,40,1
106836,41,2
106837,5,1
106838,119,2
106838,70,1
106839,59,1
106839,32,2
106839,7,1
106840,28,1
106840,25,2
106841,58,1
106841,77,2
106842,104,1
106842,44,0
106842,21,1
106843,34,1
106843,65,2
106843,100,1
106844,65,1
106845,91,1
106845,10,1
106846,106,1
106846,50,0
106846,13,1
106847,47,1
106847,51,2
106848,63,1
106849,102,0
106850,35,1
106851,101,1
106851,94,1
106851,111,1
106852,103,1
106852,78,2
106853,38,1
106854,109,2
106854,27,1
106855,44,1
106855,71,1
106856,16,2
106856,119,1
106857,74,1
106857,63,1
106857,81,1
106858,6,0
106858,39,1
106859,101,1
106859,104,2
106859,79,1
106860,56,1
106861,64,1
106861,15,1
106861,61,1
106862,86,1
106863,103,1
106863,35,1
106863,96,2
106864,43,1
106864,7,1
106865,98,2
106865,6,1
106866,25,1
106866,112,1
106866,108,2
106867,116,1
106867,102,1
106868,118,0
106869,19,1
106869,93,1
106870,50,1
106871,69,1
106871,66,1
106871,72,2
106872,25,1
106872,54,1
106873,86,1
106873,109,1
106873,120,1
106874,111,1
106874,64,1
106875,50,1
106876,64,1
106877,62,1
106877,19,2
106877,17,1
106878,71,1
106878,23,1
106879,51,2
106879,66,2
106880,78,2
106881,53,1
106881,31,2
106882,90,2
106882,2,1
106882,54,0
106883,3,1
106884,103,1
106884,113,1
106884,36,2
106885,106,1
106885,13,1
106885,98,1
106886,58,1
106886,89,2
106886,17,0
106887,10,2
106888,90,1
106888,64,1
106888,19,1
106889,38,1
106890,41,1
106890,6,1
106890,36,1
106891,16,1
106892,73,1
106893,8,2
106893,83,0
106894,42,1
106894,48,1
106894,110,2
106895,106,2
106896,80,1
106896,82,2
106897,119,1
106897,3,1
106898,3,1
106898,104,1
106898,94,1
106899,106,2
106899,71,1
106899,55,1
106900,9,1
106900,14,2
106901,30,2
106901,104,1
106901,5,0
106902,118,2
106903,74,1
106904,71,2
106905,29,1
106905,120,1
106906,62,2
106906,61,2
106906,114,1
106907,33,1
106907,10,2
106908,59,1
106908,62,2
106909,26,1
106909,102,2
106909,74,2
106910,6,1
106911,82,1
106911,76,2
106912,50,0
106913,90,2
106913,25,1
106913,28,2
106914,46,1
106914,59,2
106914,45,1
106915,111,1
106916,8,1
106917,10,2
106918,74,1
106918,37,1
106918,54,1
106919,77,1
106919,96,1
106919,103,1
106920,116,2
106920,66,1
106920,83,1
106921,29,1
106921,39,1
106922,50,2
106922,110,1
106922,70,2
106923,24,1
106923,14,1
106923,61,1
106924,47,2
106924,74,2
106924,11,1
106925,69,1
106925,17,1
106926,98,1
106926,24,1
106927,16,2
106927,34,1
106927,59,1
106928,87,2
106928,47,2
106928,93,1
106929,3,2
106930,70,2
106930,31,1
106930,28,1
106931,49,1
106932,4,2
106933,103,1
106933,22,1
106933,55,1
106934,91,1
106934,98,1
106934,3,1
106935,45,1
106935,96,1
106935,57,1
106936,84,1
106937,51,1
106937,27,1
106938,80,2
106938,10,1
106939,4,2
106939,68,2
106939,84,1
106940,25,1
106941,76,1
106942,8,1
106942,10,1
106942,83,2
106943,30,1
106943,28,1
106944,51,1
106944,4,1
106945,11,1
106945,83,1
106946,3,1
106946,43,1
106947,51,1
106947,33,2
106948,89,1
106949,73,2
106950,63,1
106950,40,1
106950,41,1
106951,96,1
106952,29,1
106953,8,1
106953,90,1
106953,79,0
106954,102,1
106954,78,2
106954,56,1
106955,27,1
106955,88,1
106955,31,1
106956,107,1
106956,116,2
106957,120,1
106957,20,2
106958,54,2
106959,75,2
106960,113,1
106960,40,1
106960,78,1
106961,30,1
106961,32,1
106962,4,1
106962,36,2
106962,104,1
106963,36,2
106964,9,1
106965,84,1
106965,77,1
106966,83,1
106967,54,2
106967,65,1
106968,43,2
106969,84,1
106970,107,1
106970,90,1
106971,74,2
106971,12,2
106971,108,1
106972,14,1
106973,110,1
106973,63,2
106974,36,2
106974,110,2
106974,64,1
106975,18,1
106975,93,2
106975,39,1
106976,54,2
106976,66,1
106976,81,1
106977,25,1
106977,119,2
106977,30,1
106978,46,1
106978,111,1
106978,36,1
106979,9,1
106980,62,1
106980,19,0
106980,76,1
106981,62,1
106981,98,1
106981,20,2
106982,105,1
106982,94,2
106982,5,2
106983,37,2
106984,90,1
106984,73,2
106984,17,2
106985,109,1
106985,14,1
106985,62,0
106986,19,1
106986,98,1
106987,47,1
106987,7,2
106987,118,1
106988,43,1
106988,36,1
106989,101,1
106989,4,1
106989,80,1
106990,75,1
106991,69,1
106991,25,1
106991,115,2
106992,15,2
106992,53,2
106993,51,1
106993,71,2
106994,85,2
106994,101,1
106995,47,2
106995,108,2
106996,10,1
106996,82,1
106996,86,1
106997,11,1
106997,4,1
106998,88,2
106998,77,2
106998,120,2
106999,10,1
106999,23,1
107000,81,0
107000,83,2
107001,79,1
107001,4,1
107002,26,2
107003,115,1
107003,33,1
107004,92,1
107004,24,1
107004,47,1
107005,120,1
107005,113,1
107005,34,1
107006,74,1
107007,57,1
107007,58,0
107008,54,2
107009,114,1
107009,106,1
107009,75,1
107010,1,2
107011,9,1
107011,90,1
107011,53,1
107012,54,1
107012,109,1
107012,29,2
107013,98,1
107013,58,1
107013,34,2
107014,36,0
107014,108,1
107015,104,2
107016,115,2
107017,40,2
107017,18,0
107017,118,1
107018,6,1
107018,100,1
107018,50,1
107019,73,0
107019,92,1
107019,14,2
107020,74,1
107021,99,1
107021,120,2
107021,119,2
107022,72,1
107022,37,1
107022,62,1
107023,62,1
107024,13,1
107024,78,1
107025,76,1
107025,11,1
107026,51,2
107026,97,1
107026,83,1
107027,32,2
107027,56,1
107028,107,2
107028,25,1
107029,36,1
107029,42,1
107029,60,0
107030,76,1
107030,86,2
107031,14,1
107031,54,2
107032,112,1
107033,59,1
107034,57,1
107034,59,1
107034,44,2
107035,92,1
107035,22,1
107036,86,2
107037,50,1
107037,95,1
107037,41,1
107038,48,1
107039,106,1
107039,96,1
107040,51,2
107040,34,1
107041,57,1
107042,85,2
107043,45,1
107043,87,1
107043,45,1
107044,73,1
107045,25,1
107045,10,2
107045,55,2
107046,59,2
107046,15,2
107047,62,1
107048,106,2
107049,83,1
107049,61,1
107050,101,1
107050,4,1
107050,110,2
107051,95,1
107051,20,1
107052,3,0
107052,50,2
107052,109,1
107053,57,2
107053,12,1
107054,82,1
107055,114,1
107055,113,2
107056,77,1
107056,28,1
107057,78,2
107058,42,1
107059,62,2
107060,92,1
107060,52,1
107060,46,1
107061,96,1
107061,57,1
107062,51,1
107062,113,1
107062,39,1
107063,82,2
107064,3,2
107064,120,1
107065,103,2
107066,90,1
107066,42,1
107066,108,1
107067,110,1
107068,84,2
107068,56,1
107069,97,1
107069,38,1
107070,100,1
107071,78,1
107072,87,1
107072,92,2
107072,106,2
107073,62,1
107073,21,2
107073,110,0
107074,102,1
107074,98,1
107074,102,1
107075,2,1
107075,85,1
107076,74,1
107076,33,1
107076,98,1
107077,75,1
107077,98,1
107077,39,1
107078,37,1
107078,88,1
107078,54,2
107079,1,1
107079,84,1
107080,62,1
107081,77,2
107081,75,1
107082,56,1
107082,75,1
107082,114,1
107083,111,2
107084,118,1
107084,21,1
107085,94,1
107085,114,1
107085,113,2
107086,41,0
107086,68,2
107086,117,1
107087,14,1
107087,67,1
107088,50,1
107088,100,1
107088,52,0
107089,92,1
107089,43,1
107090,86,1
107091,117,2
107091,62,2
107091,7,0
107092,117,1
107092,63,2
107093,93,1
107093,60,1
107093,62,1
107094,82,1
107094,7,2
107095,95,1
107095,84,1
107095,9,2
107096,99,1
107096,77,1
107096,43,1
107097,42,2
107097,111,1
107098,92,1
107098,45,1
107098,10,2
107099,50,2
107100,9,1
107100,11,1
107100,77,1
107101,29,1
107101,47,1
107101,86,1
107102,60,1
107103,54,2
107103,79,1
107104,46,1
107104,16,2
107105,61,1
107105,76,1
107105,42,1
107106,58,1
107106,112,1
107107,88,1
107107,72,1
107107,37,1
107108,56,1
107109,18,1
107109,12,2
107109,23,2
107110,60,1
107111,54,1
107111,54,1
107111,87,1
107112,113,1
107112,6,1
107113,8,2
107113,112,1
107113,113,2
107114,71,1
107114,90,2
107115,73,1
107116,86,2
107116,42,2
107116,45,1
107117,111,1
107117,87,1
107117,46,1
107118,86,1
107118,19,1
107118,68,1
107119,91,1
107119,7,1
107119,63,1
107120,77,2
107120,117,0
107120,44,1
107121,98,1
107122,49,1
107123,68,1
107123,99,2
107124,54,1
107124,34,1
107125,37,1
107125,19,2
107126,13,1
107126,60,2
107127,51,2
107127,53,1
107128,86,1
107128,92,2
107129,63,1
107129,9,2
107130,76,0
107130,35,1
107130,61,1
107131,24,1
107131,104,1
107131,75,1
107132,54,1
107132,15,1
107133,88,2
107133,2,1
107133,25,2
107134,32,1
107134,21,1
107135,21,1
107135,8,2
107135,91,1
107136,30,1
107136,12,1
107136,81,1
107137,84,1
107137,51,1
107137,112,2
107138,80,2
107139,113,2
107140,67,1
107141,66,1
107141,60,1
107142,23,2
107143,65,1
107143,16,2
107144,117,1
107145,99,1
107145,85,1
107145,108,1
107146,75,2
107147,46,2
107147,107,1
107147,82,1
107148,113,1
107148,42,1
107148,118,1
107149,99,1
107149,11,1
107149,32,1
107150,2,1
107150,94,1
107151,102,1
107151,88,1
107151,52,1
107152,93,1
107152,49,2
107152,15,2
107153,115,1
107153,58,1
107153,55,2
107154,84,2
107155,94,2
107155,20,1
107156,37,2
107156,15,1
107157,30,1
107158,88,1
107158,98,1
107159,86,1
107159,17,2
107159,34,1
107160,71,1
107160,5,1
107160,70,2
107161,17,1
107161,105,1
107162,113,1
107162,47,1
107163,108,1
107164,17,1
107164,103,2
107165,62,1
107165,12,2
107166,21,1
107166,56,1
107166,15,1
107167,5,1
107168,11,2
107169,82,1
107170,89,1
107170,21,1
107171,85,1
107171,50,1
107172,4,1
107173,50,1
107174,52,2
107174,80,2
107174,101,2
107175,58,1
107175,87,2
107175,117,2
107176,117,1
107176,109,1
107176,20,1
107177,53,1
107178,112,2
107179,118,1
107179,85,2
107179,57,1
107180,69,2
107180,53,1
107180,59,2
107181,43,1
107182,56,1
107182,79,2
107183,91,1
107183,19,1
107184,90,1
107185,71,1
107185,104,1
107186,114,0
107186,45,1
107186,61,1
107187,36,2
107187,51,2
107188,50,1
107188,25,1
107189,24,1
107189,28,1
107190,65,1
107191,117,1
107191,12,2
107191,27,2
107192,59,1
107192,66,1
107193,13,1
107194,88,1
107195,8,1
107195,86,0
107195,95,1
107196,24,1
107196,30,1
107196,10,2
107197,45,1
107197,39,1
107198,57,1
107198,86,1
107198,29,2
107199,101,1
107200,23,0
107200,63,1
107200,2,2
107201,50,2
107202,97,2
107202,100,1
107203,45,2
107204,110,2
107204,117,1
107204,35,1
107205,9,2
107205,22,1
107206,106,2
107207,57,1
107207,117,2
107208,83,1
107208,58,1
107209,36,1
107210,23,1
107210,82,1
107210,1,1
107211,14,1
107212,21,2
107212,33,2
107212,115,2
107213,6,1
107214,17,2
107214,23,2
107214,28,1
107215,1,2
107215,70,1
107216,60,2
107217,28,0
107217,70,1
107218,26,2
107219,117,1
107219,70,1
107219,70,1
107220,96,1
107220,20,1
107220,67,1
107221,21,1
107221,51,1
107222,12,1
107222,89,1
107222,9,1
107223,102,1
107224,36,1
107224,95,1
107225,28,0
107226,42,1
107226,26,1
107227,80,1
107228,14,1
107229,35,2
107230,40,2
107231,67,1
107231,44,1
107231,59,1
107232,112,2
107232,98,1
107232,94,1
107233,106,1
107234,70,0
107235,50,1
107235,45,1
107236,96,1
107236,83,0
107236,5,1
107237,48,1
107237,98,1
107237,106,2
107238,70,1
107238,90,1
107238,13,1
107239,26,1
107240,71,1
107240,20,2
107241,24,2
107241,30,1
107242,106,0
107242,56,2
107242,54,1
107243,20,1
107243,116,2
107243,11,1
107244,84,0
107244,45,1
107244,65,1
107245,112,0
107246,81,1
107247,56,1
107248,120,1
107249,8,1
107250,46,0
107250,51,1
107251,18,2
107251,16,1
107252,65,2
107252,117,1
107252,89,1
107253,5,2
107253,120,2
107253,86,1
107254,63,2
107254,19,1
107254,48,1
107255,118,1
107255,33,1
107255,105,1
107256,120,1
107257,103,1
107257,38,1
107258,3,1
107258,22,1
107259,108,1
107259,84,1
107260,118,2
107260,69,2
107260,70,1
107261,29,1
107261,91,1
107262,50,2
107262,5,2
107262,62,1
107263,24,1
107263,79,1
107263,66,1
107264,40,2
107265,2,2
107266,85,1
107266,7,1
107267,118,1
107267,5,1
107268,65,1
107268,62,1
107268,112,1
107269,21,1
107269,108,1
107269,18,2
107270,51,1
107271,57,1
107272,10,1
107273,70,2
107274,76,1
107274,91,1
107274,90,2
107275,94,1
107275,29,1
107276,36,1
107277,80,2
107278,80,2
107278,32,1
107278,54,1
107279,32,1
107279,62,1
107280,94,1
107281,41,2
107281,95,1
107281,94,1
107282,114,2
107283,102,1
107283,75,1
107283,58,1
107284,47,0
107284,83,1
107285,24,1
107285,82,1
107285,71,1
107286,11,1
107287,86,1
107288,24,2
107288,55,2
107288,93,2
107289,40,1
107289,61,1
107290,107,2
107290,87,2
107290,77,1
107291,94,2
107292,19,0
107293,15,1
107293,92,1
107294,2,2
107294,8,1
107294,44,2
107295,108,1
107296,84,2
107296,83,1
107297,42,2
107298,112,1
107299,25,1
107299,101,1
107299,13,1
107300,59,1
107300,109,1
107300,65,2
107301,60,2
107302,32,1
107302,41,0
107303,101,2
107303,13,2
107303,94,2
107304,53,2
107304,81,1
107305,63,1
107306,90,1
107306,118,2
107307,72,1
107307,71,2
107307,34,0
107308,41,1
107309,3,1
107309,74,1
107310,114,2
107310,81,2
107311,77,1
107311,120,1
107311,28,1
107312,107,1
107312,83,1
107313,42,1
107313,6,1
107314,114,1
107314,17,0
107314,64,1
107315,23,1
107316,20,2
107317,81,0
107318,86,1
107319,112,0
107319,38,2
107320,31,1
107320,66,1
107320,33,1
107321,15,1
107321,24,1
107322,109,1
107323,115,1
107323,116,1
107324,14,1
107325,7,1
107326,71,1
107326,74,1
107327,116,1
107327,41,1
107328,37,2
107328,24,2
107328,88,1
107329,4,1
107329,61,1
107329,66,1
107330,113,1
107331,57,2
107331,47,2
107331,10,1
107332,115,1
107332,3,1
107333,22,1
107333,107,2
107333,112,1
107334,30,2
107334,34,1
107335,22,1
107336,41,1
107337,12,2
107337,112,1
107338,95,1
107339,112,1
107340,38,1
107340,64,1
107340,70,1
107341,78,1
107341,6,1
107341,80,1
107342,50,2
107343,54,0
107343,70,0
107343,66,1
107344,93,0
107345,33,1
107345,53,2
107345,62,1
107346,96,1
107346,28,1
107347,45,1
107347,2,1
107347,25,2
107348,111,0
107348,6,1
107349,104,2
107350,106,1
107350,88,1
107350,72,1
107351,13,2
107351,27,1
107352,41,1
107352,31,2
107352,66,1
107353,56,1
107353,4,1
107354,76,1
107355,20,2
107356,4,2
107356,118,2
107357,75,1
107358,11,1
107359,113,1
107359,35,1
107360,65,1
107361,1,1
107361,37,1
107362,15,1
107363,51,2
107363,1,1
107364,4,1
107364,22,1
107365,47,1
107365,88,1
107365,5,1
107366,18,2
107366,8,1
107367,84,2
107367,94,1
107368,80,1
107369,30,1
107369,22,1
107369,19,1
107370,14,1
107370,47,1
107371,70,1
107371,54,1
107371,9,2
107372,12,1
107372,89,0
107373,107,1
107374,80,2
107375,98,1
107376,46,1
107377,2,2
107378,29,1
107379,80,0
107379,111,1
107380,120,1
107380,50,1
107380,80,1
107381,100,1
107381,4,1
107382,3,1
107382,75,1
107382,14,1
107383,76,2
107383,86,1
107383,102,1
107384,40,2
107384,50,1
107385,44,0
107385,43,2
107386,108,1
107386,85,2
107387,60,1
107388,110,2
107388,70,2
107388,51,0
107389,14,0
107389,113,1
107389,20,1
107390,85,1
107390,70,1
107390,7,1
107391,87,1
107391,76,1
107392,93,1
107392,22,1
107393,113,1
107393,99,1
107393,58,1
107394,46,1
107395,105,1
107395,65,1
107395,86,1
107396,58,1
107397,109,2
107397,2,0
107397,118,1
107398,62,1
107399,35,1
107399,118,1
107400,81,1
107400,39,1
107401,116,1
107401,110,1
107401,86,2
107402,29,2
107402,119,2
107403,48,1
107403,106,1
107404,51,1
107404,16,1
107404,77,2
107405,8,1
107406,74,1
107406,5,2
107407,114,1
107407,94,1
107408,14,1
107408,53,2
107408,55,1
107409,38,1
107409,35,1
107410,87,1
107411,15,2
107412,52,0
107412,86,1
107413,104,1
107413,24,1
107413,46,1
107414,13,2
107415,13,2
107415,51,1
107415,46,2
107416,46,2
107417,85,1
107417,66,1
107417,89,1
107418,16,1
107419,9,0
107419,94,1
107419,41,1
107420,40,1
107420,37,1
107421,7,1
107421,38,0
107421,93,1
107422,59,1
107422,48,1
107423,62,1
107424,26,1
107424,39,1
107425,6,2
107426,15,2
107427,4,2
107427,15,1
107428,2,2
107428,5,2
107429,96,0
107430,9,1
107430,63,1
107430,29,1
107431,119,1
107431,37,1
107432,109,1
107432,17,1
107433,46,2
107433,69,1
107434,73,1
107434,86,2
107435,43,1
107435,11,1
107436,8,1
107437,82,2
107437,96,0
107438,51,1
107438,66,2
107438,38,1
107439,96,2
107439,14,2
107439,4,1
107440,101,1
107440,23,1
107441,118,2
107441,24,1
107441,14,1
107442,108,1
107442,52,1
107442,113,1
107443,32,2
107443,15,2
107444,24,2
107444,29,2
107445,10,1
107445,112,1
107446,84,1
107446,37,2
107447,27,1
107448,67,1
107448,28,1
107448,62,1
107449,91,2
107450,77,1
107451,6,2
107451,10,2
107451,16,1
107452,19,1
107452,104,1
107453,27,1
107453,81,1
107453,106,1
107454,31,1
107454,112,2
107455,99,2
107456,50,1
107456,112,1
107457,117,1
107458,81,2
107458,46,1
107459,71,0
107460,64,1
107461,118,1
107461,70,1
107461,18,1
107462,120,1
107462,13,2
107463,81,1
107463,19,1
107463,15,1
107464,13,1
107465,25,1
107465,89,1
107465,89,1
107466,56,1
107467,13,1
107468,64,2
107469,117,1
107470,78,1
107470,64,1
107470,92,2
107471,16,1
107471,19,2
107472,54,1
107472,92,1
107472,66,1
107473,22,2
107473,108,2
107473,34,1
107474,104,1
107474,30,0
107474,117,1
107475,88,1
107476,83,1
107476,33,1
107477,69,2
107478,36,2
107478,35,1
107479,15,2
107479,30,1
107479,93,1
107480,69,1
107481,58,2
107481,107,2
107481,58,1
107482,102,2
107482,39,1
107483,49,1
107483,24,1
107483,100,1
107484,107,2
107484,112,1
107485,84,1
107486,64,2
107486,49,1
107487,84,1
107488,107,2
107488,34,1
107489,14,1
107490,104,2
107491,6,1
107492,8,1
107493,84,1
107493,11,1
107493,6,1
107494,105,1
107494,77,1
107494,3,1
107495,37,2
107495,17,1
107496,63,1
107496,93,1
107497,19,1
107497,106,1
107497,91,1
107498,116,1
107498,15,0
107498,62,1
107499,93,1
107500,36,1
107500,30,1
107500,49,1
107501,7,1
107501,61,1
107502,7,1
107502,71,1
107503,117,1
107503,51,1
107504,42,0
107504,58,1
107505,72,1
107505,54,1
107505,16,1
107506,39,1
107506,107,1
107506,32,1
107507,10,1
107508,38,1
107509,50,2
107509,83,1
107510,105,2
107511,6,1
107512,35,1
107512,93,1
107512,100,1
107513,14,1
107513,68,1
107513,17,1
107514,13,2
107514,26,1
107515,14,0
107515,118,1
107515,115,2
107516,56,1
107517,103,1
107518,16,2
107519,11,1
107520,40,1
107521,4,1
107521,90,1
107521,41,2
107522,78,1
107523,119,1
107523,59,1
107523,73,1
107524,111,2
107524,1,1
107524,35,2
107525,38,2
107526,27,1
107526,21,0
107526,29,1
107527,87,0
107527,40,1
107527,88,1
107528,49,1
107528,107,2
107529,47,2
107529,13,1
107530,26,1
107530,33,1
107531,51,1
107531,61,1
107532,29,1
107532,55,1
107532,50,1
107533,110,1
107533,36,1
107533,23,1
107534,8,1
107534,93,1
107535,85,1
107535,71,1
107535,63,1
107536,106,2
107536,38,2
107537,76,2
107537,74,1
107537,75,1
107538,25,2
107538,110,1
107539,81,1
107540,81,1
107541,42,1
107541,51,1
107541,13,1
107542,93,1
107543,37,1
107544,42,1
107544,89,2
107545,18,1
107546,45,1
107547,56,2
107547,13,2
107547,77,1
107548,84,1
107548,55,1
107549,72,1
107549,92,1
107549,10,1
107550,52,1
107550,85,1
107550,57,1
107551,45,2
107552,21,0
107552,4,2
107553,36,2
107553,59,0
107554,118,1
107554,62,1
107555,94,1
107555,53,2
107555,27,1
107556,72,1
107556,71,1
107556,7,1
107557,20,1
107557,75,1
107557,58,1
107558,63,1
107559,76,1
107559,3,1
107560,32,1
107560,12,2
107561,90,1
107561,32,1
107562,69,1
107562,59,1
107562,78,1
107563,29,1
107563,13,0
107563,29,1
107564,101,1
107565,42,2
107565,24,2
107565,75,1
107566,95,1
107566,9,1
107567,4,1
107568,84,1
107568,76,1
107569,69,1
107569,95,2
107570,22,1
107571,19,2
107571,43,1
107571,118,1
107572,91,0
107572,32,2
107573,8,2
107574,71,1
107574,52,2
107575,104,2
107575,44,1
107575,11,1
107576,9,2
107576,3,0
107576,107,1
107577,38,1
107577,11,1
107577,42,2
107578,2,1
107579,21,1
107580,2,1
107580,92,2
107580,75,1
107581,19,2
107581,98,1
107581,77,2
107582,76,1
107582,19,2
107583,87,2
107584,43,1
107585,71,2
107585,51,1
107585,58,2
107586,29,1
107586,10,1
107586,63,1
107587,40,1
107587,48,1
107587,97,2
107588,93,0
107588,76,1
107588,111,1
107589,87,0
107589,81,1
107590,24,2
107590,45,1
107590,92,1
107591,4,1
107592,87,1
107592,90,0
107593,34,2
107593,8,1
107594,47,1
107595,13,1
107596,56,1
107596,112,2
107597,43,1
107598,57,2
107598,73,1
107599,29,2
107599,119,1
107599,92,2
107600,106,1
107600,48,1
107601,55,1
107602,55,1
107603,36,1
107603,50,1
107603,89,2
107604,40,1
107604,19,2
107605,39,1
107605,120,0
107606,89,1
107606,82,1
107607,116,1
107608,108,0
107608,62,1
107608,68,1
107609,25,1
107609,64,2
107609,62,1
107610,55,1
107611,101,1
107611,5,2
107612,118,1
107612,13,1
107612,54,1
107613,81,1
107613,65,1
107614,86,1
107615,5,1
107615,101,1
107615,20,1
107616,44,1
107616,3,1
107617,9,1
107617,4,1
107618,101,1
107618,117,0
107619,116,1
107619,14,2
107619,23,1
107620,48,1
107621,35,1
107621,65,1
107621,38,1
107622,59,1
107622,51,1
107623,106,1
107624,105,1
107624,45,1
107625,81,1
107625,120,1
107626,45,1
107627,58,1
107628,68,2
107628,89,1
107629,115,2
107629,106,1
107630,76,2
107630,22,1
107630,97,1
107631,113,2
107632,22,2
107632,24,1
107633,39,1
107634,20,1
107634,9,1
107634,91,2
107635,11,1
107635,98,1
107636,102,1
107636,14,1
107637,63,2
107637,65,1
107638,2,2
107638,8,1
107639,107,2
107639,73,2
107639,29,1
107640,50,0
107640,59,1
107640,55,1
107641,72,2
107642,13,1
107643,98,2
107643,106,1
107644,74,1
107645,113,2
107645,81,1
107646,78,1
107647,12,2
107648,78,1
107648,45,2
107648,20,1
107649,58,1
107649,36,1
107650,48,1
107651,68,0
107651,23,2
107652,48,1
107653,97,1
107654,54,2
107655,50,1
107655,29,1
107656,32,0
107656,113,2
107656,51,1
107657,52,1
107658,102,1
107658,40,1
107659,67,2
107660,49,1
107661,119,1
107661,36,2
107661,25,2
107662,38,2
107662,43,2
107663,51,1
107663,110,2
107664,5,1
107664,100,1
107665,64,2
107666,119,1
107666,89,1
107667,76,1
107667,20,0
107668,10,1
107669,66,2
107669,1,2
107670,17,0
107670,67,1
107671,54,1
107672,41,2
107672,28,1
107672,85,1
107673,23,1
107673,47,1
107674,90,2
107675,62,1
107676,111,1
107676,86,2
107677,66,1
107677,99,1
107677,85,1
107678,22,2
107678,49,1
107679,22,0
107679,92,1
107680,73,1
107680,76,1
107680,77,2
107681,102,1
107682,86,2
107682,82,2
107683,7,1
107683,44,0
107683,58,1
107684,45,1
107684,37,2
107684,13,1
107685,76,1
107685,113,1
107686,112,2
107686,63,1
107687,10,1
107687,15,1
107688,91,1
107688,18,1
107688,108,2
107689,16,0
107689,86,1
107689,44,1
107690,115,2
107691,50,1
107691,3,0
107692,108,1
107692,34,1
107692,90,1
107693,15,1
107693,107,0
107693,87,2
107694,33,1
107694,94,2
107695,88,1
107695,34,1
107695,78,1
107696,120,1
107696,13,0
107697,113,1
107697,40,1
107698,22,0
107698,15,1
107699,101,1
107700,16,1
107700,11,2
107701,57,2
107701,29,2
107702,39,1
107702,117,1
107702,4,2
107703,46,1
107703,46,1
107704,33,1
107704,116,1
107704,75,1
107705,91,1
107705,34,1
107706,107,1
107706,111,1
107706,72,1
107707,26,2
107707,87,1
107708,68,1
107709,53,2
107709,48,1
107710,96,2
107710,83,1
107711,81,2
107712,37,2
107713,120,2
107713,46,1
107714,86,1
107714,73,2
107715,83,1
107716,26,1
107716,27,1
107716,71,2
107717,103,1
107717,31,1
107718,62,1
107718,89,1
107719,82,1
107719,77,1
107719,49,1
107720,94,2
107721,33,1
107721,18,1
107721,110,1
107722,26,2
107722,80,1
107722,66,1
107723,99,2
107724,84,2
107724,74,1
107725,37,1
107725,23,1
107726,111,2
107727,98,1
107727,118,2
107727,75,2
107728,2,1
107729,46,1
107729,39,1
107729,80,2
107730,9,1
107730,41,1
107730,120,1
107731,2,1
107732,110,1
107732,114,0
107732,3,1
107733,51,1
107733,57,1
107734,63,1
107734,39,2
107734,35,1
107735,62,1
107736,81,2
107736,107,2
107736,62,1
107737,106,1
107737,43,2
107737,8,2
107738,105,2
107738,61,1
107739,30,1
107740,28,1
107741,102,2
107742,93,1
107743,72,1
107743,32,2
107744,119,2
107745,78,2
107745,88,1
107746,111,1
107747,40,1
107748,60,1
107749,39,1
107750,83,2
107750,71,1
107751,59,1
107752,94,1
107752,43,2
107752,88,1
107753,113,0
107754,5,1
107755,9,1
107755,101,2
107756,1,1
107757,103,2
107757,73,2
107758,99,1
107758,36,2
107758,38,0
107759,16,1
107760,82,1
107760,34,1
107760,34,2
107761,25,2
107762,108,1
107762,13,1
107762,11,1
107763,12,1
107763,95,2
107763,99,1
107764,97,2
107764,42,1
107765,18,1
107766,77,1
107767,22,2
107767,81,1
107768,105,2
107769,120,1
107769,114,1
107769,1,1
107770,47,2
107770,38,1
107770,108,1
107771,15,1
107772,11,2
107772,37,1
107773,61,1
107773,45,1
107774,33,2
107774,105,1
107774,22,2
107775,58,2
107775,45,1
107775,15,1
107776,65,1
107776,69,2
107777,64,1
107777,91,2
107778,3,1
107778,52,1
107779,41,1
107779,2,2
107780,49,2
107780,102,2
107780,115,2
