order_id,user_id,channel,payment_method,order_value,is_refund,order_date
104829,143,social,,97.64,0,2022-11-11
104830,1906,social,afterpay,63.46,0,2023-09-08
104831,2557,organic,paypal,12.99,0,2022-12-25
104832,2698,Paid Search,afterpay,169.47,0,2023-01-07
104833,486,organic,credit_card,27.78,0,2023-10-15
104834,992,paid_search,paypal,74.46,0,2022-09-09
104835,1461,social,credit_card,79.74,0,2022-02-09
104836,2591,paid_search,credit_card,47.2,0,2022-04-23
104837,293,organic,credit_card,81.67,0,2022-11-21
104838,1644,organic,credit_card,60.87,0,2023-02-10
104839,2719,email,credit_card,80.57,0,2023-07-19
104840,838,email,credit_card,20.74,0,2023-03-22
104841,1038,paid_search,credit_card,314.12,0,2022-05-10
104842,2682,organic,paypal,69.08,0,2023-12-14
104843,1751,email,credit_card,90.65,0,2023-10-11
104844,272,Paid Search,paypal,105.53,0,2023-02-17
104845,1049,paid_search,paypal,128.2,0,2023-06-19
104846,1959,social,paypal,43.11,0,2023-04-23
104847,2370,organic,credit_card,118.74,0,2023-12-12
104848,806,Paid Search,credit_card,215.14,0,2023-01-10
104849,1705,email,credit_card,123.66,0,2023-04-01
104850,1890,organic,afterpay,134.73,0,2023-10-18
104851,883,social,credit_card,121.6,0,2022-12-03
104852,2283,Paid Search,paypal,71.99,0,2022-06-28
104853,832,email,credit_card,132.25,0,2023-04-30
104854,1113,organic,afterpay,11.84,0,2022-03-05
104855,2192,email,credit_card,127.55,0,2023-06-16
104856,2041,paid_search,paypal,52.15,0,2022-12-16
104857,1106,paid_search,paypal,75.18,1,2023-12-29
104858,2637,organic,credit_card,70.33,0,2022-08-12
104859,1595,email,credit_card,84.55,0,2022-07-30
104860,2277,organic,credit_card,21.42,0,2023-07-03
104861,1627,email,paypal,44.01,0,2023-02-26
104862,1890,paid_search,credit_card,95.07,0,2023-07-06
104863,1805,social,credit_card,43.04,0,2023-01-23
104864,1221,organic,credit_card,101.7,0,2023-08-27
104865,274,organic,credit_card,180.93,0,2023-05-10
104866,590,Paid Search,credit_card,79.48,0,2023-12-07
104867,2701,paid_search,credit_card,88.61,0,2022-05-10
104868,583,paid_search,credit_card,24.26,0,2022-06-28
104869,968,social,credit_card,140.93,0,2023-08-24
104870,1991,organic,paypal,12.23,0,2022-12-13
104871,2420,paid search,paypal,64.06,0,2022-08-01
104872,1259,organic,credit_card,76.03,0,2023-08-01
104873,1311,organic,credit_card,23.72,0,2022-11-30
104874,2867,email,afterpay,28.79,0,2023-08-12
104875,572,paid_search,credit_card,21.57,0,2023-09-22
104876,545,social,credit_card,43.41,0,2022-02-04
104877,1461,organic,credit_card,55.82,0,2022-05-18
104878,127,organic,paypal,23.18,0,2022-04-16
104879,733,paid_search,credit_card,45.89,0,2022-03-12
104880,417,paid_search,,38.14,0,2023-11-01
104881,638,organic,credit_card,30.5,0,2023-12-27
104882,41,organic,credit_card,205.65,0,2022-05-30
104883,787,organic,paypal,110.62,0,2022-04-14
104884,297,organic,credit_card,20.37,0,2023-08-06
104885,1621,email,credit_card,140.19,0,2022-08-23
104886,42,paid_search,credit_card,212.71,0,2022-05-07
104887,2680,social,credit_card,237.62,0,2022-11-06
104888,33,organic,afterpay,139.45,0,2022-06-23
104889,1300,social,credit_card,151.68,0,2022-05-26
104890,2713,organic,credit_card,42.01,0,2023-05-22
104891,616,paid_search,credit_card,70.56,0,2022-06-13
104892,948,organic,credit_card,29.94,1,2022-07-18
104893,1548,paid_search,paypal,112.47,0,2022-10-03
104894,160,email,credit_card,30.66,0,2022-11-04
104895,1953,paid_search,afterpay,74.1,0,2022-10-17
104896,2506,email,credit_card,113.91,0,2022-03-18
104897,1732,email,afterpay,332.67,0,2023-01-12
104898,2447,organic,credit_card,59.75,0,2022/09/25
104899,1843,paid_search,credit_card,0.0,0,2022-03-25
104900,1798,email,afterpay,107.66,0,2022-06-28
104901,1733,organic,credit_card,191.28,0,2023-12-31
104902,581,social,afterpay,157.43,0,2023-07-18
104903,220,email,credit_card,114.07,0,2022-05-01
104904,379,social,credit_card,80.22,0,2022-09-21
104905,1750,social,paypal,133.99,0,2022-03-23
104906,2978,social,paypal,62.05,0,2023-11-27
104907,1471,social,afterpay,113.23,0,2023-10-21
104908,964,paid_search,afterpay,30.44,0,03-01-2023
104909,1170,organic,credit_card,96.02,0,2022-06-18
104910,233,social,credit_card,52.11,0,2023-04-27
104911,1395,email,paypal,112.6,0,2023-01-05
104912,922,paid_search,paypal,118.19,0,2023-02-21
104913,2282,Paid Search,,62.25,0,2023-11-11
104914,2774,paid_search,credit_card,281.4,0,2022-11-12
104915,367,email,credit_card,67.55,0,2023-09-06
104916,481,organic,paypal,50.36,0,2022-10-03
104917,1597,paid search,credit_card,101.85,0,2023-08-04
104918,2638,email,credit_card,62.05,0,2023-11-01
104919,1119,organic,paypal,59.47,0,2023-09-07
104920,1866,email,afterpay,90.27,0,2022-09-14
104921,2035,email,credit_card,45.43,0,2023-04-17
104922,216,email,credit_card,279.82,0,2023-05-20
104923,725,paid_search,afterpay,145.47,0,2023-04-20
104924,1840,paid_search,afterpay,34.5,0,2023-03-19
104925,712,social,credit_card,20.26,0,2022-10-04
104926,1888,paid_search,paypal,49.7,0,2023-09-06
104927,1826,organic,credit_card,177.13,0,2023-06-15
104928,985,email,afterpay,185.69,0,2023-08-04
104929,1159,paid search,paypal,224.5,0,2022-05-28
104930,1107,organic,credit_card,61.04,1,2023-01-30
104931,391,organic,afterpay,58.75,0,2022-08-23
104932,1071,social,,72.5,0,2023-01-17
104933,392,email,credit_card,33.18,0,2022-12-16
104934,2766,paid_search,credit_card,175.84,0,2023-01-25
104935,385,organic,paypal,11.7,0,2023-07-02
104936,2429,paid search,paypal,88.22,0,2023-06-04
104937,1283,organic,paypal,169.63,0,2023-12-01
104938,2652,organic,credit_card,85.18,0,2022-05-18
104939,934,paid_search,credit_card,72.02,0,2023-11-16
104940,1971,paid_search,afterpay,84.54,0,2022-07-22
104941,399,paid_search,,23.46,0,2023-11-20
104942,2148,social,afterpay,45.97,0,2023-07-04
104943,383,paid_search,paypal,96.24,0,2023-07-13
104944,2755,email,credit_card,24.48,0,2022-12-17
104945,2058,social,paypal,129.03,0,2022-03-09
104946,2312,social,credit_card,113.81,0,2023-06-14
104947,2880,organic,credit_card,53.8,0,2023-11-27
104948,2678,email,paypal,173.44,0,2022-10-23
104949,2810,email,credit_card,237.84,1,2023-12-27
104950,2243,paid_search,credit_card,117.23,0,2023-11-30
104951,2610,Paid Search,credit_card,75.6,0,2023-11-11
104952,1431,organic,afterpay,35.33,0,2023-03-09
104953,1914,organic,credit_card,95.54,0,2023-09-25
104954,2145,paid_search,paypal,64.56,0,2022-09-06
104955,2510,organic,credit_card,172.08,0,2022-12-27
104956,758,organic,paypal,270.68,0,2022-08-05
104957,2135,paid_search,paypal,15.13,0,2023-02-16
104958,991,email,credit_card,198.49,0,2022-08-28
104959,2125,social,credit_card,71.53,0,2023-08-17
104960,1913,email,paypal,144.17,0,2022-11-15
104961,1740,paid_search,paypal,90.46,0,2022-04-29
104962,1507,Paid Search,credit_card,147.78,1,2022-06-16
104963,661,social,paypal,92.08,0,2022-07-08
104964,2029,social,credit_card,60.97,0,2022-07-05
104965,1135,organic,paypal,23.54,0,05-09-2023
104966,2026,paid_search,credit_card,87.25,0,2022-09-08
104967,765,email,credit_card,108.72,0,2023-05-05
104968,2726,organic,credit_card,225.19,0,2022-07-17
104969,1673,organic,afterpay,23.81,0,2022-12-19
104970,2839,paid_search,afterpay,128.91,0,2023-12-23
104971,1547,email,,54.05,1,2023-08-16
104972,583,organic,paypal,88.31,0,2023-06-27
104973,671,social,afterpay,131.96,0,2022-04-28
104974,1752,organic,paypal,22.37,0,2023-07-30
104975,538,Paid Search,credit_card,164.17,0,2022-11-02
104976,1822,Paid Search,afterpay,9.91,0,2022-06-21
104977,1186,organic,paypal,87.34,0,2023-10-18
104978,430,email,paypal,255.88,0,2023-01-19
104979,1638,social,afterpay,151.36,0,2022-02-05
104980,2181,paid_search,afterpay,112.23,0,2023-02-17
104981,189,organic,credit_card,53.51,0,2022-12-31
104982,1747,paid_search,credit_card,32.72,0,2023-05-21
104983,1702,email,credit_card,85.98,1,2022-03-02
104984,2621,organic,credit_card,93.16,0,2023-01-13
104985,2327,paid_search,afterpay,16.22,0,2023-09-17
104986,1649,paid_search,,84.12,0,2023-06-08
104987,2590,organic,paypal,202.96,0,2023-06-10
104988,2012,organic,paypal,97.48,1,2023-02-23
104989,1185,Paid Search,credit_card,18.85,0,2022-10-11
104990,2794,paid_search,afterpay,50.32,0,2023-10-23
104991,2947,email,afterpay,12.91,0,2022-03-02
104992,2501,email,credit_card,89.24,0,2023-10-16
104993,2937,paid_search,credit_card,124.28,1,2023-01-08
104994,851,Paid Search,credit_card,179.48,0,2022-11-14
104995,170,paid search,paypal,87.72,0,2023-03-04
104996,830,social,credit_card,155.37,0,2023-06-24
104997,2746,organic,credit_card,87.33,0,2022-10-02
104998,1081,organic,credit_card,41.68,0,2022-09-09
104999,1264,email,paypal,117.41,1,2022-07-06
105000,769,organic,,99.87,0,2023-02-18
105001,358,Paid Search,paypal,42.02,0,2022-12-17
105002,2249,paid search,paypal,93.78,0,2023-02-08
105003,2492,organic,credit_card,65.67,0,2023-07-16
105004,2875,social,credit_card,73.96,0,2022-09-03
105005,1326,email,credit_card,25.16,1,2023-02-02
105006,2149,organic,credit_card,26.15,0,2022-05-25
105007,1121,email,credit_card,111.27,0,2022-08-19
105008,1689,organic,credit_card,17.75,0,2022-02-25
105009,2986,social,credit_card,123.94,0,01/06/2022
105010,2077,paid search,paypal,25.58,0,2023-10-04
105011,1530,Paid Search,credit_card,69.99,0,2022-02-03
105012,2713,organic,paypal,38.68,0,2023-04-21
105013,1462,paid_search,paypal,174.51,0,2022-10-12
105014,1403,email,credit_card,32.16,0,2022-02-20
105015,73,paid_search,paypal,66.85,0,2022-08-23
105016,254,Paid Search,,113.38,0,2023-01-23
105017,1935,email,credit_card,57.04,0,08.06.2022
105018,516,paid_search,paypal,107.73,0,2023-01-24
105019,2797,paid_search,credit_card,58.33,1,2022-11-19
105020,1044,email,credit_card,72.73,0,2022-07-24
105021,1649,email,credit_card,82.24,0,2023-01-21
105022,2583,paid_search,credit_card,136.01,0,2022-03-09
105023,421,Paid Search,paypal,217.33,0,2022-12-07
105024,2494,email,credit_card,117.37,0,2023-11-23
105025,879,organic,paypal,74.24,0,2023-09-27
105026,136,organic,paypal,84.24,0,2023-09-05
105027,1325,paid_search,,134.39,0,2022-04-25
105028,1633,organic,paypal,186.62,0,2023-06-25
105029,33,Paid Search,credit_card,250.15,0,2023-04-20
105030,2695,social,paypal,15.17,0,2023-03-27
105031,1791,organic,credit_card,16.18,0,2022-08-24
105032,278,email,afterpay,92.01,0,2023-06-03
105033,2181,organic,paypal,43.35,0,2022-04-29
105034,750,paid_search,credit_card,14.95,0,2022-10-10
105035,2174,paid_search,paypal,141.83,0,2022-03-03
105036,2393,social,credit_card,256.12,0,2023-03-28
105037,17,organic,credit_card,110.69,0,02.04.2022
105038,2872,organic,paypal,172.06,0,2023-09-02
105039,2610,email,credit_card,124.46,0,2022-09-14
105040,2695,email,paypal,12.04,0,2023-01-01
105041,2678,organic,credit_card,69.42,0,2023-09-02
105042,1402,organic,afterpay,63.39,0,2023-11-02
105043,818,paid search,afterpay,185.68,1,2022-05-22
105044,2108,paid search,paypal,111.32,0,2023-06-06
105045,1661,email,paypal,64.14,0,2022-10-30
105046,467,organic,afterpay,186.33,0,2022-03-06
105047,628,organic,credit_card,150.74,0,2022-08-31
105048,2439,paid search,credit_card,31.22,0,2022-11-27
105049,2984,Paid Search,credit_card,84.95,0,2023-02-08
105050,2733,social,credit_card,67.09,0,2022-06-05
105051,1211,email,,29.37,0,2022-05-14
105052,2546,Paid Search,credit_card,27.51,1,2022-05-31
105053,600,organic,paypal,100.8,0,2023-12-14
105054,1739,Paid Search,credit_card,71.64,0,2023-08-01
105055,1385,paid_search,credit_card,44.86,0,2022-12-28
105056,1847,paid_search,credit_card,58.01,0,2022-12-06
105057,1856,email,credit_card,126.52,0,2023-08-24
105058,2497,Paid Search,credit_card,197.91,0,2023-03-19
105059,1888,organic,afterpay,45.54,0,2023-03-06
105060,680,paid_search,credit_card,71.58,0,2022-12-03
105061,1836,organic,credit_card,102.75,0,2023-11-15
105062,2178,organic,paypal,35.7,0,2023-10-16
105063,149,social,credit_card,234.81,0,2022-07-13
105064,1496,paid search,afterpay,48.04,0,2023-10-16
105065,818,paid_search,afterpay,28.67,1,2023-11-26
105066,1745,paid_search,,44.92,0,2022-04-06
105067,1647,paid_search,afterpay,34.4,0,2023-10-11
105068,2996,organic,credit_card,111.34,0,2022-09-04
105069,2548,organic,paypal,12.66,1,2023-09-26
105070,1673,social,credit_card,109.18,0,2022-02-26
105071,1379,social,credit_card,32.81,0,2023-12-01
105072,1940,email,credit_card,94.99,0,2023-09-07
105073,658,social,credit_card,80.99,0,2022-03-16
105074,1054,Paid Search,paypal,26.26,1,2022-05-01
105075,577,organic,credit_card,84.78,1,06-13-2022
105076,723,organic,credit_card,99.94,0,2022-07-11
105077,2270,paid search,credit_card,84.46,0,2023-02-15
105078,2650,paid_search,paypal,30.37,0,2022-10-19
105079,1642,social,afterpay,172.79,0,2023-02-18
105080,684,paid_search,credit_card,193.61,0,2023-02-04
105081,742,email,afterpay,120.44,0,2022-05-22
105082,2973,paid_search,credit_card,92.58,0,2023-12-08
105083,2628,paid_search,credit_card,62.98,0,2022-04-18
105084,2449,email,credit_card,34.91,0,2022-08-28
105085,2046,paid_search,paypal,139.39,0,2022-02-13
105086,2949,email,afterpay,136.39,0,2023-08-24
105087,1628,organic,credit_card,92.57,0,2023-08-02
105088,2560,social,paypal,138.66,0,2022/02/25
105089,2136,organic,paypal,10.04,0,2023-07-31
105090,1489,organic,paypal,227.14,0,2022-06-20
105091,50,social,credit_card,66.11,0,2022-11-02
105092,103,organic,credit_card,43.0,0,2023-02-05
105093,368,organic,credit_card,112.91,0,2022-09-10
105094,936,social,credit_card,136.9,0,2022-03-09
105095,1715,email,paypal,45.93,0,2022-06-09
105096,1803,organic,credit_card,188.11,0,2022-12-13
105097,1421,paid_search,paypal,157.58,0,2022-12-20
105098,1801,social,credit_card,0.0,0,2023-04-09
105099,2946,social,credit_card,188.35,0,2022-09-06
105100,2957,email,paypal,128.61,0,2022-10-06
105101,2306,organic,paypal,47.49,0,22.05.2022
105102,1996,Paid Search,credit_card,80.02,0,2022-06-27
105103,1968,organic,afterpay,72.89,0,2023-01-10
105104,390,paid_search,credit_card,39.26,0,2023-06-24
105105,1367,organic,paypal,282.63,1,2023-06-20
105106,773,organic,credit_card,37.92,0,2023-08-06
105107,2802,paid_search,credit_card,26.84,0,2022-06-14
105108,394,organic,,80.82,0,2023-05-10
105109,683,email,afterpay,102.91,0,2022-08-10
105110,270,social,credit_card,271.71,0,2022-07-13
105111,149,organic,afterpay,39.72,0,2023-05-02
105112,811,email,credit_card,40.48,0,2022-04-02
105113,28,email,afterpay,146.48,0,2022-02-05
105114,2328,paid_search,paypal,152.63,0,2022-03-09
105115,1206,paid_search,credit_card,106.32,0,2023-05-06
105116,166,organic,afterpay,90.1,1,2022-09-05
105117,2065,organic,credit_card,108.55,0,2022-06-19
105118,1174,paid_search,credit_card,43.8,0,11.10.2023
105119,339,organic,credit_card,26.95,0,2022-05-10
105120,1069,paid_search,afterpay,45.08,0,2023-12-12
105121,842,organic,paypal,39.63,0,2022-10-22
105122,189,paid_search,credit_card,140.13,0,2023-09-22
105123,651,paid_search,credit_card,38.11,0,2023-09-19
105124,294,paid_search,credit_card,40.4,0,2022-09-12
105125,1858,paid_search,credit_card,73.94,0,2022-02-11
105126,1323,paid_search,credit_card,83.32,0,2022-12-24
105127,2463,social,credit_card,142.33,0,2023-12-30
105128,1648,social,credit_card,93.68,0,2023-01-16
105129,803,paid_search,credit_card,24.18,0,2023-02-14
105130,431,email,paypal,29.17,0,2022/09/19
105131,1519,social,credit_card,65.56,0,2022-06-21
105132,487,organic,afterpay,42.2,0,2023-10-11
105133,89,organic,credit_card,54.18,0,2022-03-21
105134,271,organic,credit_card,23.3,1,2023-04-27
105135,1957,paid_search,paypal,68.96,0,2023-06-06
105136,1773,paid_search,credit_card,171.4,0,2022-08-24
105137,900,paid_search,afterpay,40.79,0,2023-03-16
105138,1745,email,credit_card,23.19,0,2023-03-14
105139,278,organic,credit_card,86.7,0,2022-03-23
105140,2001,paid_search,afterpay,18.8,0,2022-07-25
105141,2254,paid_search,afterpay,54.16,0,2022-10-19
105142,2961,email,paypal,90.06,0,2023-05-26
105143,2376,organic,credit_card,109.01,0,2022-09-11
105144,1634,organic,credit_card,46.07,0,2022-10-27
105145,2906,organic,paypal,190.76,0,2022-12-15
105146,2925,Paid Search,credit_card,159.6,0,2023-02-20
105147,862,paid_search,credit_card,92.2,0,2023-09-09
105148,2384,social,paypal,154.31,0,2023-10-19
105149,606,paid_search,paypal,66.67,0,2022-09-07
105150,2640,organic,paypal,68.17,0,2022-03-26
105151,1062,paid_search,afterpay,186.07,0,2022-08-19
105152,1014,email,,132.37,0,2023-11-05
105153,1507,paid_search,credit_card,74.68,0,2023-01-05
105154,708,social,credit_card,52.88,0,2023-12-23
105155,978,paid_search,afterpay,57.43,0,2022-12-02
105156,1818,organic,credit_card,220.41,0,2022-10-03
105157,2473,social,credit_card,170.36,0,2023-10-22
105158,2635,organic,paypal,63.47,0,2022-08-27
105159,806,organic,paypal,6.65,0,2023-06-26
105160,1534,organic,paypal,71.22,0,2022-10-17
105161,720,organic,credit_card,188.83,0,2023-02-15
105162,949,paid_search,afterpay,111.01,0,2022-07-13
105163,2703,paid_search,afterpay,202.86,0,2023-01-07
105164,474,paid_search,paypal,35.27,0,2023-08-30
105165,568,paid_search,credit_card,30.5,0,2023-07-15
105166,2259,Paid Search,credit_card,93.07,0,2022-03-06
105167,1082,organic,credit_card,114.29,0,2022-12-20
105168,215,paid search,paypal,133.31,0,2022-07-31
105169,900,paid_search,afterpay,61.47,0,2023-01-13
105170,1802,social,afterpay,32.57,0,2022-08-11
105171,1983,Paid Search,credit_card,94.53,0,2023-09-02
105172,1097,Paid Search,afterpay,112.21,0,2023-12-11
105173,2515,social,paypal,108.98,0,2022-10-04
105174,1295,paid_search,afterpay,101.9,0,2022-10-03
105175,2402,paid_search,,142.01,0,2023-12-10
105176,1258,Paid Search,afterpay,223.61,0,2022-06-13
105177,2673,paid_search,credit_card,16.88,0,2022-08-16
105178,2420,paid_search,afterpay,93.08,0,2023-01-13
105179,184,organic,credit_card,56.57,0,2022-03-21
105180,674,organic,credit_card,236.44,0,2022-04-05
105181,2803,social,paypal,143.57,0,2023-10-17
105182,1682,organic,credit_card,90.86,0,2023-12-29
105183,2370,organic,credit_card,175.67,0,2022-05-15
105184,435,email,paypal,100.47,0,2022-09-01
105185,1067,organic,afterpay,112.89,0,2023-07-02
105186,1337,paid_search,afterpay,37.55,0,2022-05-30
105187,2341,social,paypal,62.8,0,2023-12-11
105188,688,organic,afterpay,105.29,0,2022-09-30
105189,888,email,afterpay,78.79,0,2022-11-07
105190,69,organic,credit_card,70.91,0,2023-03-31
105191,2104,organic,credit_card,69.0,0,2023-01-29
105192,2679,organic,credit_card,87.42,0,2022-12-03
105193,420,paid_search,credit_card,162.74,0,2023-06-01
105194,2615,email,paypal,140.95,0,2022-12-11
105195,2598,social,credit_card,196.93,0,2023-06-28
105196,243,paid search,afterpay,64.21,0,2023-12-15
105197,2796,organic,paypal,39.25,0,2022-07-17
105198,1498,email,paypal,202.36,0,2023-03-01
105199,2575,social,credit_card,113.23,0,2022-04-04
105200,1680,organic,paypal,70.33,0,2022-10-30
105201,2125,social,paypal,133.07,0,2022-03-09
105202,2009,email,credit_card,72.18,0,2022-02-16
105203,1502,social,,162.12,0,2023-01-09
105204,440,organic,credit_card,195.02,0,2023-01-12
105205,1287,email,credit_card,30.29,0,2023-07-24
105206,1209,organic,paypal,39.44,0,2023-10-16
105207,1079,social,credit_card,79.35,0,2022-09-21
105208,1332,organic,afterpay,70.27,0,2023-08-30
105209,2564,email,paypal,46.44,0,2023-10-02
105210,1254,paid_search,afterpay,73.01,0,2023-03-23
105211,615,paid_search,credit_card,216.43,0,2022-10-25
105212,2724,organic,afterpay,36.63,0,2022-12-23
105213,420,Paid Search,credit_card,37.48,0,2023-04-19
105214,1901,email,credit_card,39.3,0,2023-08-14
105215,276,email,credit_card,150.6,1,2022-04-17
105216,1585,organic,credit_card,95.19,0,2022-10-05
105217,2656,paid_search,paypal,125.92,0,2023-09-03
105218,2619,organic,credit_card,25.79,0,2022-12-10
105219,1767,paid_search,paypal,56.14,0,2023-08-30
105220,1713,social,paypal,64.1,0,2023-12-26
105221,2138,social,paypal,189.52,0,2023-09-15
105222,2330,paid_search,paypal,30.72,0,2023-01-09
105223,1195,paid_search,paypal,131.56,0,2022-08-01
105224,2686,social,credit_card,92.26,0,2023-10-25
105225,811,organic,credit_card,0.0,1,2023-03-06
105226,1379,organic,credit_card,44.53,0,2022-09-29
105227,1313,organic,paypal,67.3,0,2022-11-19
105228,2916,organic,paypal,282.04,0,2022-03-26
105229,2510,paid_search,credit_card,112.85,0,2022-06-25
105230,750,email,paypal,101.72,0,2023-01-22
105231,1197,organic,credit_card,116.44,0,2023-09-21
105232,301,social,paypal,83.8,0,2023-05-23
105233,600,Paid Search,paypal,33.04,0,2022-02-22
105234,529,paid search,credit_card,33.75,0,2022-12-28
105235,2188,organic,afterpay,84.58,0,2022-11-19
105236,278,organic,afterpay,115.04,1,2022-09-24
105237,663,organic,credit_card,46.74,0,2022-03-01
105238,2559,social,credit_card,86.04,0,2023-12-27
105239,1370,social,credit_card,130.01,0,2022-07-10
105240,2162,email,credit_card,109.72,0,2023-07-15
105241,580,paid_search,credit_card,179.45,0,2023-08-04
105242,1531,paid_search,credit_card,10.37,0,2022-05-12
105243,1390,paid_search,credit_card,40.89,0,2022-11-17
105244,691,organic,credit_card,34.18,0,2023-02-12
105245,637,paid_search,paypal,20.53,0,2022-07-23
105246,1849,social,credit_card,45.61,0,2023-01-09
105247,2046,paid_search,credit_card,59.66,0,2023-09-02
105248,823,email,credit_card,34.93,1,2022-08-10
105249,1874,paid_search,credit_card,127.49,0,2023-04-15
105250,875,paid_search,paypal,20.26,0,2023-08-09
105251,940,Paid Search,credit_card,37.83,0,2023-10-28
105252,1683,organic,,55.39,0,2023-01-09
105253,942,email,credit_card,21.84,0,2022-06-05
105254,1899,social,paypal,124.67,0,2023-10-01
105255,2406,social,afterpay,4.0,0,2023-12-01
105256,2051,email,credit_card,128.42,1,2023-08-06
105257,1747,organic,paypal,87.94,0,2023-01-26
105258,2452,paid_search,credit_card,129.63,0,2023-06-18
105259,25,email,credit_card,32.14,0,2022-07-23
105260,1867,paid_search,paypal,61.66,0,2023-03-01
105261,2557,organic,credit_card,35.94,0,2023-05-07
105262,2744,organic,paypal,68.88,0,17.12.2023
105263,61,paid_search,credit_card,29.69,0,2022-05-31
105264,123,social,paypal,92.97,0,2022-10-31
105265,1521,organic,afterpay,166.54,0,2023-01-24
105266,2103,paid_search,afterpay,98.95,0,2023-02-21
105267,1187,organic,credit_card,35.24,0,2022-12-16
105268,1723,paid_search,credit_card,112.79,0,2022-10-19
105269,1063,email,,64.28,0,2022-11-08
105270,1107,Paid Search,paypal,59.56,1,2022-12-26
105271,1731,paid_search,credit_card,79.53,1,2022-06-04
105272,546,organic,credit_card,305.07,0,2023-05-22
105273,2161,organic,credit_card,68.11,1,2022-11-05
105274,2473,organic,credit_card,264.52,0,2022-05-04
105275,2966,social,credit_card,111.65,0,2023-08-01
105276,2278,organic,credit_card,75.95,0,2022-06-08
105277,2965,paid_search,credit_card,217.65,0,2023-07-17
105278,1311,social,afterpay,0.0,1,2022-07-17
105279,155,social,paypal,208.04,0,2022-09-24
105280,2213,Paid Search,credit_card,10.46,0,2022-03-04
105281,1263,Paid Search,credit_card,78.55,0,2022-09-19
105282,2697,organic,paypal,155.31,0,2022-08-10
105283,1363,organic,credit_card,188.07,0,2023-11-19
105284,938,Paid Search,credit_card,25.85,0,2023-10-06
105285,512,paid_search,paypal,123.53,0,2023-09-14
105286,932,organic,credit_card,88.67,0,2023-06-23
105287,2314,social,credit_card,133.66,0,2023-05-03
105288,187,social,afterpay,184.66,1,2023-12-04
105289,1846,paid_search,credit_card,80.4,0,2022-10-13
105290,1703,organic,credit_card,54.95,0,2022-11-06
105291,391,Paid Search,credit_card,121.49,0,2024-01-01
105292,1284,paid_search,credit_card,211.29,0,2022-03-28
105293,655,organic,afterpay,112.93,0,2023-11-11
105294,1740,social,afterpay,194.02,0,2022-05-17
105295,176,paid_search,paypal,35.5,0,2023-09-04
105296,2822,organic,afterpay,109.37,0,2022-08-11
105297,764,paid_search,credit_card,110.52,0,2022-11-05
105298,931,social,credit_card,110.32,0,2023-07-29
105299,1224,social,credit_card,66.61,0,2022-07-25
105300,711,social,paypal,23.54,0,2023-10-28
105301,2874,paid_search,credit_card,121.23,0,2022-04-26
105302,2637,social,afterpay,214.89,0,2022-09-04
105303,2579,email,credit_card,221.64,0,2022-02-14
105304,1086,paid_search,credit_card,41.28,0,2022-03-09
105305,1351,paid_search,afterpay,49.63,0,2022-02-27
105306,1930,social,credit_card,159.43,0,2023-11-26
105307,281,email,,49.09,0,2023-08-30
105308,1964,email,credit_card,97.25,0,2022-04-11
105309,1786,organic,credit_card,4.17,0,2022-07-04
105310,2275,email,afterpay,49.52,0,2023-04-14
105311,2687,paid_search,afterpay,91.2,0,2022-10-29
105312,1082,paid_search,credit_card,76.85,1,2023-07-26
105313,2969,email,credit_card,167.42,0,2022-04-15
105314,477,email,credit_card,84.1,0,2023-08-25
105315,716,social,credit_card,54.54,0,2022-06-29
105316,243,email,paypal,76.92,0,2023-06-21
105317,2415,social,credit_card,135.76,0,2022-02-10
105318,936,paid_search,credit_card,75.77,0,2023-11-06
105319,1524,email,afterpay,38.31,0,2023-06-17
105320,838,email,,14.66,0,03.04.2022
105321,2954,paid_search,credit_card,112.16,0,2023/02/23
105322,1346,paid_search,credit_card,33.06,0,2022-09-20
105323,2424,paid_search,credit_card,80.66,0,2023-09-07
105324,2029,social,paypal,10.1,0,2023-07-13
105325,1433,social,credit_card,74.65,0,2023-08-04
105326,2759,email,credit_card,69.54,0,2023-12-21
105327,2391,paid_search,credit_card,44.6,0,2023-04-21
105328,240,social,credit_card,46.33,0,2022-12-18
105329,139,email,credit_card,141.98,0,2022-04-24
105330,420,organic,credit_card,215.22,0,2023-04-10
105331,1585,paid search,paypal,106.76,0,2022-02-17
105332,304,Paid Search,credit_card,77.53,0,2023-02-04
105333,2163,social,afterpay,150.23,0,2023-11-30
105334,2391,social,credit_card,198.65,0,2023-12-16
105335,1275,social,credit_card,43.18,0,2023-09-05
105336,2027,paid_search,paypal,122.05,1,2023-09-06
105337,7,organic,credit_card,17.2,0,2022-10-13
105338,2779,social,credit_card,88.46,0,2023-05-02
105339,2227,paid_search,credit_card,97.79,0,2023-11-05
105340,1169,organic,credit_card,111.16,0,2023-08-15
105341,416,paid_search,credit_card,22.94,0,2023-07-18
105342,2714,organic,paypal,55.75,0,2023-02-27
105343,1145,social,afterpay,264.06,0,2022-12-17
105344,1148,social,paypal,29.85,0,2022-09-08
105345,150,Paid Search,paypal,162.44,0,2023-12-31
105346,2445,social,afterpay,9.75,0,2023-03-21
105347,2429,paid_search,paypal,104.53,0,2022-03-04
105348,1804,organic,credit_card,164.12,0,2022-02-16
105349,839,email,paypal,32.12,0,2023-03-16
105350,2049,paid_search,credit_card,99.41,0,2022-07-23
105351,1697,organic,paypal,101.1,0,2023-11-11
