user_id,country,device,signup_date
1719,,Mobile,2023-03-29
1720,AU,mobile,2023-01-22
1721,AU,mobile,2023-05-22
1722,US,desktop,2022-09-14
1723,CA,desktop,2023-07-24
1724,,mobile,2023-06-11
1725,US,mobile,2022-06-11
1726,UK,desktop,2022-06-12
1727,US,mobile,2023-06-08
1728,US,mobile,2022-09-28
1729,AU,mobile,2023-05-07
1730,AU,mobile,2022-07-27
1731,AU,mobile,2023-06-23
1732,US,desktop,2023-08-07
1733,AU,mobile,2022-03-01
1734,CA,mobile,2023-03-06
1735,AU,mobile,2023-10-19
1736,AU,Mobile,2023-08-28
1737,US,mobile,2022-11-05
1738,UK,Mobile,2023-06-04
1739,AU,desktop,2023-08-14
1740,AU,mobile,2022-01-27
1741,,mobile,2023-11-17
1742,AU,mobile,2023-07-16
1743,AU,Mobile,2022-07-18
1744,UK,desktop,2023-01-22
1745,AU,mobile,2022-12-15
1746,US,Desktop,2023-11-24
1747,AU,mobile,2023-06-20
1748,AU,desktop,2023-01-13
1749,AU,Mobile,2023-07-12
1750,AU,desktop,2023-06-11
1751,AU,Mobile,2022-06-02
1752,AU,Mobile,2022-07-25
1753,UK,desktop,2023-03-31
1754,US,desktop,2022-09-30
1755,US,Mobile,2022-08-24
1756,CA,mobile,2023-06-05
1757,US,mobile,2023-11-09
1758,AU,desktop,2023-12-27
1759,,Mobile,2023-05-16
1760,AU,Mobile,2022-04-27
1761,AU,desktop,2023-01-21
1762,UK,desktop,2022-12-10
1763,US,Mobile,2023-08-07
1764,US,desktop,2023-01-30
1765,AU,desktop,2022-03-05
1766,US,mobile,2023-12-18
1767,AU,mobile,2023-12-22
1768,CA,desktop,2022-03-13
1769,AU,mobile,2022-10-01
1770,CA,Desktop,2022-11-16
1771,US,mobile,2022-12-04
1772,UK,mobile,2023-01-01
1773,UK,Desktop,2023-05-10
1774,UK,Mobile,2023-08-30
1775,AU,mobile,2022-06-15
1776,AU,desktop,2023-06-28
1777,AU,desktop,2022-01-11
1778,CA,Mobile,2022-10-28
1779,UK,mobile,2023-12-30
1780,US,desktop,2022-04-12
1781,AU,desktop,2023-03-01
1782,US,mobile,2023-01-27
1783,US,desktop,2022-08-02
1784,US,desktop,2023-11-22
1785,UK,Mobile,2022-03-29
1786,,desktop,2023-07-07
1787,AU,mobile,2023-02-05
1788,US,mobile,2023-08-11
1789,US,desktop,2022-02-15
1790,AU,desktop,2023-11-03
1791,AU,desktop,2023-04-08
1792,AU,Mobile,2023-08-15
1793,CA,mobile,2022-11-06
1794,US,mobile,2022-03-27
1795,US,mobile,2022-04-02
1796,CA,mobile,2023-10-22
1797,UK,Mobile,2023-11-04
1798,AU,mobile,2023-12-15
1799,US,desktop,2022-08-30
1800,US,mobile,2022-01-02
1801,UK,Mobile,2022-08-13
1802,UK,Mobile,2023-08-12
1803,UK,mobile,2022-04-26
1804,AU,mobile,2023-10-28
1805,UK,mobile,2022-04-13
1806,AU,desktop,2022-07-13
1807,AU,mobile,2022-06-15
1808,AU,desktop,2022-03-31
1809,AU,Desktop,2023-11-17
1810,AU,desktop,2022-05-02
1811,UK,mobile,2022-05-23
1812,,Desktop,2022-04-16
1813,AU,mobile,2023-03-04
1814,AU,Mobile,2022-11-01
1815,AU,desktop,2022-11-13
1816,AU,Mobile,2023-09-27
1817,AU,mobile,2022-01-09
1818,,mobile,2022-03-14
1819,AU,mobile,2022-12-25
1820,US,Mobile,2022-08-11
1821,AU,mobile,2023-02-20
1822,CA,Desktop,2023-07-07
1823,UK,Desktop,2023-01-05
1824,,desktop,2023-12-17
1825,UK,mobile,2022-09-21
1826,AU,desktop,2023-11-21
1827,AU,Desktop,2022-11-14
1828,UK,desktop,2022-03-25
1829,AU,mobile,2022-11-14
1830,US,mobile,2022-04-21
1831,AU,mobile,2022-09-08
1832,AU,Mobile,2023-01-18
1833,US,Mobile,2022-01-07
1834,US,desktop,2023-04-04
1835,UK,mobile,2022-03-25
1836,AU,mobile,2022-07-27
1837,US,mobile,2023-01-25
1838,AU,mobile,2022-11-10
1839,AU,mobile,2022-01-22
1840,US,desktop,2023-02-14
1841,AU,Mobile,2023-05-30
1842,AU,desktop,2022-05-07
1843,AU,mobile,2023-12-01
1844,AU,mobile,2022-01-14
1845,AU,Mobile,2022-01-12
1846,AU,desktop,2022-03-28
1847,AU,mobile,2023-06-08
1848,AU,desktop,2023-06-21
1849,US,mobile,2022-10-28
1850,AU,desktop,2022-08-31
1851,AU,desktop,2022-05-02
1852,AU,mobile,2022-05-27
1853,UK,desktop,2023-07-21
1854,CA,mobile,2022-12-22
1855,UK,desktop,2023-11-16
1856,UK,mobile,2023-09-23
1857,US,Mobile,2022-11-05
1858,UK,desktop,2023-11-26
1859,US,desktop,2022-10-15
1860,AU,mobile,2022-11-03
1861,AU,desktop,2023-08-17
1862,AU,mobile,2023-12-24
1863,CA,mobile,2023-10-24
1864,US,desktop,2023-07-03
1865,UK,mobile,2022-12-18
1866,AU,mobile,2022-11-08
1867,US,desktop,2022-02-28
1868,AU,mobile,2023-10-05
1869,AU,desktop,2023-12-15
1870,UK,mobile,2022-02-04
1871,US,mobile,2023-03-21
1872,AU,mobile,2022-04-03
1873,UK,Mobile,2022-07-26
1874,AU,desktop,2022-12-19
1875,,mobile,2022-11-28
1876,AU,mobile,2023-12-26
1877,AU,Desktop,2022-06-08
1878,AU,mobile,2022-01-24
1879,AU,desktop,2023-02-08
1880,AU,mobile,2023-05-31
1881,US,desktop,2022-12-30
1882,CA,mobile,2023-01-17
1883,UK,desktop,2023-06-16
1884,AU,desktop,2022-06-01
1885,US,mobile,2023-07-16
1886,AU,mobile,2023-11-20
1887,AU,desktop,2023-08-31
1888,US,Mobile,2023-09-09
1889,US,mobile,2023-02-24
1890,AU,mobile,2022-09-07
1891,AU,desktop,2022-04-27
1892,,mobile,2023-05-27
1893,AU,Mobile,2023-08-01
1894,US,Mobile,2022-12-01
1895,US,desktop,2023-02-22
1896,AU,Desktop,22.10.2022
1897,AU,Desktop,2023-01-06
1898,AU,mobile,2022-07-05
1899,UK,desktop,2022-09-03
1900,US,mobile,2023-09-29
1901,US,Mobile,2022-09-25
1902,,Mobile,2023-10-05
1903,UK,mobile,2022-08-25
1904,US,Desktop,2023-06-14
1905,US,mobile,2023/07/06
1906,US,desktop,2022-01-21
1907,UK,desktop,2023-06-04
1908,US,desktop,2022-04-10
1909,US,mobile,2023-04-23
1910,AU,mobile,2023-08-22
1911,US,desktop,2022-10-25
1912,AU,mobile,2023-06-10
1913,AU,Mobile,2022-11-30
1914,AU,mobile,2022-01-02
1915,US,Mobile,2023-01-10
1916,US,desktop,2022-10-20
1917,AU,Mobile,2023-07-07
1918,US,Mobile,2022-11-14
1919,US,mobile,2023-05-17
1920,AU,Mobile,2023-01-16
1921,US,mobile,2023-09-15
1922,UK,mobile,2022-01-14
1923,UK,mobile,2023-05-19
1924,US,Mobile,2022-08-19
1925,US,Mobile,2022-03-25
1926,AU,mobile,2022-05-10
1927,AU,mobile,2022-05-25
1928,AU,mobile,2022-01-28
1929,,Desktop,2022-03-07
1930,AU,Mobile,2022-06-12
1931,AU,mobile,2022-08-17
1932,CA,mobile,2022-09-18
1933,,Desktop,2023-03-25
1934,UK,mobile,2023-02-28
1935,AU,desktop,2023-04-05
1936,AU,mobile,2023-11-07
1937,AU,Desktop,2022-10-28
1938,AU,desktop,2022-10-30
1939,AU,Mobile,2022-10-14
1940,US,mobile,2023-01-30
1941,,mobile,2022-01-10
1942,AU,mobile,2023-12-08
1943,UK,Mobile,2023-09-22
1944,US,mobile,2022-09-27
1945,AU,mobile,2023-08-15
1946,US,Mobile,2023-08-28
1947,AU,Mobile,2022-12-27
1948,AU,mobile,2022-09-14
1949,UK,mobile,2022-05-13
1950,AU,Desktop,2022-10-03
1951,,Mobile,2023-11-14
1952,AU,desktop,2023-05-28
1953,US,Mobile,2022-11-09
1954,US,mobile,2023-07-30
1955,AU,mobile,2022-10-11
1956,AU,mobile,2022-05-01
1957,US,desktop,2022-04-17
1958,UK,desktop,2023-11-18
1959,CA,mobile,2022-07-23
1960,US,Desktop,2022-06-14
1961,UK,mobile,2022-11-01
1962,UK,Desktop,2023-05-12
1963,UK,Desktop,2023-09-24
1964,US,mobile,2023-07-10
1965,US,mobile,2022-06-05
1966,UK,Mobile,2023-01-02
1967,US,desktop,2023-12-20
1968,UK,Mobile,2023-09-12
1969,US,Desktop,2022/09/08
1970,AU,desktop,2022-11-30
1971,AU,mobile,2023-10-04
1972,AU,mobile,2023-05-26
1973,US,desktop,2022-10-20
1974,UK,mobile,2022-01-20
1975,AU,desktop,2022-10-09
1976,UK,mobile,2022-01-01
1977,CA,mobile,2022-04-29
1978,AU,mobile,2022-02-04
1979,CA,desktop,2022-07-17
1980,,mobile,2023-04-30
1981,UK,desktop,2022-02-28
1982,UK,Mobile,2022-06-10
1983,,desktop,2023-11-22
1984,US,Mobile,2022-07-25
1985,AU,mobile,2022-01-12
1986,UK,desktop,2023-05-05
1987,US,mobile,2022-10-03
1988,US,Mobile,2023-11-24
1989,AU,mobile,2022-08-30
1990,UK,desktop,2022-08-04
1991,AU,Desktop,2022-09-08
1992,,Mobile,2022-05-06
1993,AU,Mobile,2022-08-05
1994,AU,desktop,2022-11-02
1995,US,mobile,2022-07-04
1996,AU,Desktop,2022-02-08
1997,UK,mobile,2022-08-11
1998,CA,Desktop,2022-07-03
1999,UK,desktop,2023-05-10
2000,AU,desktop,2023-03-03
2001,AU,desktop,2022-06-27
2002,UK,Mobile,2023-03-04
2003,,Mobile,2022-10-21
2004,US,mobile,2022-05-31
2005,US,Mobile,2023-01-19
2006,AU,Mobile,2023-09-30
2007,CA,desktop,2022-11-04
2008,US,Mobile,2022-12-02
2009,AU,mobile,2023-01-10
2010,AU,mobile,2022-01-08
2011,CA,desktop,2022-12-07
2012,AU,mobile,2022-05-09
2013,AU,mobile,2023-10-31
2014,US,desktop,2022-12-18
2015,AU,Mobile,2022-12-24
2016,AU,Mobile,2023-06-01
2017,UK,mobile,2023-05-10
2018,CA,desktop,2022-03-27
2019,UK,mobile,2022-06-24
2020,CA,desktop,2022-07-12
2021,US,mobile,2022-11-07
2022,UK,desktop,2022-04-29
2023,US,Mobile,2022-08-06
2024,UK,mobile,2023-03-03
2025,,Mobile,2023-02-18
2026,AU,Mobile,2022-04-24
2027,US,mobile,2022-05-25
2028,US,desktop,2023-06-22
2029,AU,mobile,2023-10-10
2030,AU,Desktop,2022-10-30
2031,UK,desktop,2023-08-11
2032,,mobile,2022-12-11
2033,US,desktop,2022-01-01
2034,AU,mobile,2022-05-27
2035,AU,mobile,2022-10-14
2036,CA,Desktop,2023-10-16
2037,US,desktop,2022-02-22
2038,AU,Mobile,2022-10-31
2039,US,mobile,2022-03-10
2040,AU,mobile,2022-12-27
2041,US,Desktop,2023-08-25
2042,CA,mobile,2022-08-08
2043,US,mobile,2023-12-05
2044,UK,Mobile,2023-07-29
2045,AU,Mobile,2023-08-08
2046,UK,Mobile,2022-06-10
2047,UK,mobile,2023-11-12
2048,AU,mobile,2022-03-30
2049,US,mobile,2023-11-19
2050,AU,Desktop,2023-08-08
2051,UK,mobile,2023-08-12
2052,US,desktop,2022-06-08
2053,,desktop,2023-05-04
2054,AU,desktop,2022-11-20
2055,UK,desktop,2023-09-02
2056,UK,mobile,2023-01-16
2057,UK,mobile,2022-04-12
2058,AU,Mobile,2023-05-09
2059,US,mobile,2023-10-06
2060,UK,desktop,2023-09-06
2061,AU,Mobile,2022-01-19
2062,AU,desktop,2023-03-30
2063,US,mobile,2023-04-27
2064,US,Desktop,2023-08-17
2065,AU,mobile,2023-02-01
2066,AU,Mobile,2022-10-06
2067,AU,mobile,2022-12-31
2068,UK,desktop,2022-11-27
2069,US,mobile,2023-10-03
2070,UK,Desktop,2022-12-10
2071,,Desktop,2023-03-31
2072,US,desktop,2023-08-24
2073,AU,mobile,2023-12-26
2074,AU,desktop,2023-10-17
2075,AU,desktop,2022-03-06
2076,,mobile,2022-03-17
2077,US,mobile,2023-12-12
2078,AU,mobile,2022-05-23
2079,US,mobile,2023-08-28
2080,US,Mobile,2023-04-18
2081,US,Desktop,2023-02-21
2082,AU,mobile,2022-11-01
2083,,Mobile,2023-05-12
2084,US,Desktop,2022-10-18
2085,AU,mobile,2022-04-12
2086,CA,desktop,2022-09-24
2087,AU,Mobile,14/09/2023
2088,CA,Mobile,2022-01-03
2089,,mobile,26/03/2022
2090,UK,Mobile,2022-11-24
2091,UK,mobile,2023-03-26
2092,AU,desktop,2023-03-30
2093,,mobile,2023-09-21
2094,US,desktop,2022-08-09
2095,UK,mobile,2022-06-03
2096,,mobile,2023-10-27
2097,,desktop,2022-01-12
2098,UK,mobile,2022-05-13
2099,AU,desktop,2022-10-31
2100,,Desktop,2022-10-20
2101,US,desktop,2022-10-27
2102,,mobile,2022-02-12
2103,UK,Mobile,2022-12-09
2104,AU,desktop,2022-11-22
2105,AU,desktop,2023-05-13
2106,US,mobile,2022-12-30
2107,UK,Mobile,2023-03-03
2108,AU,Mobile,2022-01-21
2109,US,mobile,2023-02-11
2110,AU,mobile,2023-09-11
2111,UK,mobile,2022-12-02
2112,US,desktop,2022-04-27
2113,AU,Desktop,2022-05-04
2114,AU,Mobile,2023-02-03
2115,AU,mobile,2023-12-16
2116,US,mobile,2022-02-20
2117,AU,Desktop,2022-11-20
2118,AU,Desktop,2022-05-21
2119,,Desktop,2023-04-15
2120,CA,desktop,2022-11-30
2121,US,mobile,08/01/2023
2122,,desktop,2023-07-18
2123,AU,mobile,2023-05-09
2124,US,mobile,2023-06-23
2125,US,desktop,2023-10-31
2126,US,mobile,2022-06-05
2127,US,mobile,2022-10-18
2128,US,mobile,2023-10-10
2129,US,mobile,2022-05-24
2130,UK,desktop,2022-04-16
2131,AU,mobile,2023-02-24
2132,AU,mobile,2023-11-01
2133,AU,mobile,2023-10-20
2134,AU,mobile,2022-01-02
2135,US,mobile,2023-08-12
2136,AU,desktop,2023-10-06
2137,CA,mobile,2022-03-31
2138,AU,desktop,2022-12-11
2139,AU,Desktop,2022-12-16
2140,UK,desktop,2023-04-04
2141,AU,mobile,2022-09-20
2142,US,mobile,2022-12-17
2143,UK,desktop,2022-04-18
2144,AU,Mobile,2023-08-09
2145,AU,desktop,2022-02-08
2146,AU,desktop,2022-06-08
2147,AU,Desktop,2023-08-06
2148,AU,Desktop,2022-11-08
2149,AU,Mobile,2022-08-29
2150,AU,mobile,2023-03-21
2151,US,Desktop,2022-10-25
2152,UK,Mobile,2022-02-05
2153,US,mobile,2022-03-25
2154,AU,Mobile,2023-03-28
2155,AU,Mobile,2023-01-20
2156,CA,desktop,2022-06-21
2157,US,desktop,2023-01-11
2158,CA,mobile,2023-11-16
2159,AU,Desktop,2022-12-28
2160,US,desktop,2023-07-13
2161,US,Mobile,2022-05-21
2162,AU,mobile,2022-04-28
2163,US,mobile,2022-10-04
2164,US,desktop,2023-12-27
2165,AU,mobile,2022-08-08
2166,AU,mobile,2022-01-26
2167,UK,desktop,2023-06-05
2168,CA,Mobile,2022-01-10
2169,AU,mobile,2023-01-13
2170,AU,mobile,2023-09-25
2171,AU,mobile,2023/09/29
2172,UK,desktop,2023-11-13
2173,AU,mobile,2023-08-07
2174,,mobile,2022-06-01
2175,AU,desktop,2023-12-21
2176,US,Desktop,2022-02-18
2177,US,Mobile,2022-06-03
2178,UK,mobile,2022-10-20
2179,US,mobile,2023-08-03
2180,US,desktop,2022-02-19
2181,,mobile,2023-10-26
2182,AU,Mobile,2023-06-15
2183,CA,mobile,2023-09-04
2184,AU,mobile,2022-03-01
2185,UK,desktop,2022-06-16
2186,US,desktop,2022-07-21
2187,AU,desktop,2022-05-26
2188,CA,mobile,2023-11-07
2189,AU,mobile,2023-03-15
2190,AU,Mobile,2022-08-30
2191,US,Mobile,2023-08-04
2192,AU,mobile,2023-11-18
2193,US,mobile,2023-07-15
2194,AU,mobile,2023-04-28
2195,AU,Desktop,2022-04-18
2196,AU,desktop,2022-08-14
2197,AU,Desktop,2023-11-04
2198,US,mobile,2023-09-23
2199,UK,Desktop,2023-10-23
2200,CA,mobile,2023-10-24
2201,UK,Mobile,2023-03-08
2202,AU,desktop,2023-10-17
2203,US,mobile,2023-02-23
2204,AU,mobile,2023-03-31
2205,AU,mobile,2022-06-09
2206,US,mobile,2023-06-07
2207,AU,Mobile,2023-10-12
2208,AU,desktop,2023-08-13
2209,,desktop,2022-03-18
2210,US,Mobile,2023-05-24
2211,US,Mobile,2023-03-17
2212,AU,mobile,2022-09-11
2213,AU,mobile,2022-11-16
2214,CA,Desktop,2022-09-20
2215,AU,mobile,2023-08-20
2216,US,desktop,2023-10-20
2217,AU,mobile,07-08-2023
2218,US,desktop,2023-01-09
2219,AU,desktop,2023-09-29
2220,UK,mobile,2022-06-16
2221,UK,mobile,2023-04-04
2222,UK,desktop,2022-10-07
2223,AU,mobile,2023-12-01
2224,UK,mobile,2022-10-29
2225,US,desktop,2023-06-15
2226,AU,mobile,2023-08-03
2227,US,desktop,2022-08-06
2228,AU,Mobile,2022-04-12
2229,AU,mobile,2023-07-08
2230,UK,desktop,2022-10-15
2231,AU,Mobile,2022-06-16
2232,US,mobile,2023-09-13
2233,US,mobile,2022-02-05
2234,CA,mobile,2022-12-19
2235,,mobile,2023-11-07
2236,CA,mobile,2022-03-14
2237,AU,mobile,2023-10-10
2238,AU,mobile,2022-12-19
2239,US,desktop,2022-03-11
2240,AU,desktop,2023-03-01
2241,AU,Mobile,2023-12-09
2242,US,desktop,2023-07-15
2243,US,desktop,2023-10-04
2244,,Mobile,2023-06-01
2245,AU,Mobile,2023-03-04
2246,AU,mobile,2023-06-23
2247,AU,desktop,2022-06-09
2248,CA,mobile,2022-05-29
2249,UK,mobile,2022-08-18
2250,UK,desktop,2023-12-13
2251,CA,mobile,2023-07-16
2252,US,mobile,2022-03-08
2253,US,Mobile,2023-01-16
2254,AU,Mobile,2022-02-27
2255,US,desktop,2022-09-16
2256,US,desktop,2022-12-08
2257,US,mobile,2022-05-10
2258,,mobile,2023-12-28
2259,,desktop,2022-06-21
2260,UK,mobile,2023-09-06
2261,UK,Mobile,2022-07-28
2262,UK,mobile,2022-12-20
2263,AU,Mobile,2023-04-16
2264,AU,Mobile,2022-04-26
2265,UK,Mobile,2022-09-21
2266,UK,Mobile,2023-10-24
2267,AU,Mobile,2023-03-18
2268,,mobile,2023-07-02
2269,AU,mobile,2023-03-29
2270,AU,mobile,2023-04-22
2271,UK,mobile,2022-10-14
2272,AU,mobile,2022-10-30
2273,AU,Mobile,2022-11-07
2274,AU,mobile,2022-07-27
2275,UK,desktop,2023-09-10
2276,US,desktop,2023-03-22
2277,US,mobile,2023-11-01
2278,US,mobile,2023-09-25
2279,AU,mobile,2022-02-24
2280,,Mobile,2022-01-12
2281,AU,mobile,2023-10-19
2282,,mobile,2023-02-04
2283,US,desktop,2023-10-10
2284,,mobile,2023-05-30
2285,AU,Mobile,2023-10-18
2286,US,Mobile,2023-06-26
2287,AU,desktop,2022-08-25
2288,AU,mobile,2022-10-06
2289,US,desktop,2022-12-14
2290,AU,desktop,2023-09-19
2291,US,mobile,2022-04-14
2292,AU,mobile,2023-09-22
2293,AU,mobile,2023-06-01
2294,UK,desktop,2022-09-05
2295,US,desktop,2022-12-30
2296,US,Mobile,2022-11-17
2297,US,desktop,2023-09-25
2298,CA,mobile,2022-10-13
2299,AU,mobile,2022-05-29
2300,UK,Desktop,2022-03-25
2301,,desktop,2023-02-10
2302,UK,Mobile,2023-04-01
2303,US,desktop,2022-06-10
2304,US,Desktop,2023-04-05
2305,UK,desktop,2023-07-04
2306,US,desktop,2023-05-15
2307,AU,desktop,2023-05-24
2308,AU,mobile,2023-10-16
2309,UK,desktop,2023-04-26
2310,AU,mobile,2023-10-25
2311,UK,desktop,2022-04-24
2312,AU,Mobile,2023-08-01
2313,US,desktop,2022-12-27
2314,AU,Mobile,2022-12-07
2315,AU,mobile,2023-03-25
2316,,mobile,2022-06-29
2317,CA,Desktop,2023-12-03
2318,US,Desktop,2023-02-11
2319,US,mobile,2023-10-28
2320,UK,Desktop,2022-07-15
2321,US,desktop,2023-04-11
2322,US,Mobile,2022-11-07
2323,AU,mobile,2022-09-19
2324,US,Desktop,2023-02-23
2325,UK,Mobile,2023-02-10
2326,,desktop,2022-05-23
2327,AU,desktop,2022-12-08
2328,UK,desktop,2022-11-12
2329,US,desktop,2022-04-11
2330,US,mobile,2022-09-01
2331,AU,mobile,2023-05-05
2332,US,mobile,2022-01-12
2333,AU,mobile,2022-08-27
2334,AU,Mobile,2023-07-15
2335,UK,desktop,2022-02-11
2336,UK,desktop,2023-11-09
2337,US,mobile,2023-08-17
2338,,Mobile,2023-03-05
2339,AU,mobile,2022-06-07
2340,AU,mobile,2022-08-04
2341,US,mobile,2023-11-01
2342,AU,desktop,2023-04-07
2343,AU,mobile,2022-05-14
2344,AU,desktop,2022-03-08
2345,AU,mobile,2022-01-07
2346,UK,desktop,2023-06-10
2347,AU,desktop,2022-03-14
2348,US,Desktop,2023-02-03
2349,AU,desktop,2023-02-09
2350,UK,Desktop,2023-11-06
2351,AU,desktop,2023-08-01
2352,UK,desktop,2022-05-10
2353,US,mobile,2023-04-11
2354,AU,mobile,2022-07-25
2355,US,mobile,2022-09-23
2356,AU,Mobile,2023-06-21
2357,US,Mobile,2022-09-10
2358,AU,desktop,2022-10-16
2359,CA,Desktop,2022-06-13
2360,AU,mobile,2022-04-05
2361,UK,Mobile,2022-04-20
2362,AU,Desktop,2022-12-02
2363,AU,mobile,2022-08-26
2364,US,desktop,2023-01-16
2365,CA,mobile,2023-03-12
2366,AU,desktop,2023-04-28
2367,AU,mobile,2022-01-25
2368,AU,desktop,2023-10-15
2369,AU,Mobile,2022-04-27
2370,AU,mobile,2023-04-27
2371,US,mobile,2023-01-27
2372,AU,Mobile,2023/06/21
2373,AU,Desktop,2022-03-20
2374,UK,desktop,2023-08-03
2375,AU,Mobile,2022-06-22
2376,AU,mobile,2022-01-12
2377,AU,Mobile,2022-05-08
2378,US,desktop,2023-08-31
2379,AU,desktop,2022-04-02
2380,US,mobile,2023-10-15
2381,AU,desktop,2023-06-27
2382,US,desktop,2023-06-16
2383,AU,Desktop,2023-10-20
2384,US,Desktop,2023-03-23
2385,UK,desktop,2023-01-25
2386,US,desktop,2023-11-03
2387,AU,mobile,2022-02-12
2388,AU,desktop,2022-09-11
2389,AU,mobile,2022-05-10
2390,AU,mobile,2022-03-01
2391,AU,mobile,2023-10-25
2392,UK,desktop,2023-04-12
2393,US,mobile,2022-10-14
2394,US,Mobile,2023-06-01
2395,US,Mobile,2023-04-12
2396,US,mobile,2022-12-11
2397,AU,mobile,2023-10-04
2398,UK,desktop,2023-01-17
2399,AU,desktop,2023-11-21
2400,UK,mobile,2022-09-10
2401,UK,desktop,2022-02-25
2402,UK,desktop,2023-04-08
2403,US,mobile,2023-04-02
2404,AU,desktop,2022-03-24
2405,AU,Desktop,2022-04-09
2406,US,Mobile,2022-05-29
2407,US,mobile,2022-11-25
2408,CA,Desktop,2022-06-05
2409,AU,Mobile,2022-07-09
2410,AU,mobile,05-09-2023
2411,AU,Mobile,2022-09-20
2412,AU,Mobile,2022-03-21
2413,US,desktop,2023-02-04
2414,UK,Mobile,2023-09-01
2415,UK,mobile,2022-09-17
2416,UK,desktop,2023-09-07
2417,CA,Mobile,2023-07-06
2418,UK,mobile,2022-04-11
2419,AU,Mobile,2022-12-25
2420,UK,desktop,2023-01-15
2421,AU,mobile,2022-08-09
2422,AU,Mobile,2023-02-24
2423,US,mobile,2022-05-04
2424,AU,mobile,2023-02-26
2425,AU,mobile,2022-08-19
2426,AU,mobile,2023-11-21
2427,AU,desktop,2022-03-04
2428,CA,mobile,2023-04-30
2429,AU,desktop,2023-09-20
2430,AU,mobile,2023-12-04
2431,US,Desktop,2023-07-28
2432,AU,Mobile,2023-04-28
2433,CA,desktop,2023-06-03
2434,AU,mobile,2022-06-04
2435,US,mobile,2022-04-02
2436,UK,mobile,2023-06-10
2437,,Desktop,2023-03-31
2438,US,Mobile,2023-08-21
2439,UK,Mobile,2023-10-07
2440,AU,desktop,2023-05-25
2441,US,mobile,2022-07-02
2442,AU,desktop,2023-01-21
2443,CA,desktop,2023-07-28
2444,AU,desktop,2023-02-09
2445,AU,Mobile,2022-09-03
2446,AU,mobile,2023-08-14
2447,AU,mobile,2023-10-23
2448,AU,desktop,2023-10-12
2449,,Mobile,2023-04-16
2450,US,mobile,2023-02-27
2451,US,Desktop,2022/03/06
2452,UK,mobile,2022-01-13
2453,AU,desktop,2022-08-01
2454,AU,Desktop,2022-08-30
2455,AU,desktop,2023-05-08
2456,AU,desktop,2022-08-01
2457,US,mobile,2023-11-24
2458,US,mobile,2022-12-04
2459,AU,desktop,2022-06-22
2460,US,mobile,2023-11-03
2461,,mobile,2022-06-13
2462,UK,desktop,2023-04-10
2463,UK,mobile,2023-05-12
2464,UK,Desktop,2023-12-01
2465,AU,desktop,2023-01-30
2466,UK,desktop,2023-12-04
2467,AU,desktop,2022-11-04
2468,US,desktop,2022-07-02
2469,US,desktop,2023-09-21
2470,AU,Mobile,2023-05-25
2471,UK,mobile,2023-12-09
2472,CA,desktop,2023-06-30
2473,AU,desktop,2023-07-18
2474,UK,Mobile,2023-09-16
2475,AU,mobile,2023-08-17
2476,US,Mobile,2022-08-15
2477,US,mobile,2023-03-12
2478,US,Desktop,2023-02-26
2479,,Desktop,2023-07-08
2480,CA,mobile,21/01/2022
2481,UK,desktop,2023-07-08
2482,AU,mobile,2023-02-01
2483,CA,desktop,2023-09-17
2484,AU,mobile,2022-04-15
2485,CA,desktop,2022-07-11
2486,AU,mobile,2022-01-17
2487,AU,mobile,2022-04-30
2488,UK,mobile,2023-01-28
2489,AU,mobile,2023-03-01
2490,AU,Mobile,2022-05-09
2491,AU,mobile,2022-05-10
2492,AU,Mobile,2023-07-26
2493,AU,desktop,2023-07-14
2494,AU,desktop,2022-01-29
2495,US,desktop,2022-04-07
2496,AU,Desktop,2022-01-10
2497,UK,mobile,2022-08-30
2498,AU,mobile,2022-08-20
2499,,Mobile,2022-10-11
2500,CA,desktop,2023-12-16
2501,AU,Desktop,2023-12-27
2502,UK,mobile,2022-07-19
2503,UK,mobile,2022-03-20
2504,,mobile,2022-06-22
2505,US,desktop,2023-04-12
2506,AU,Mobile,2023-08-04
2507,US,mobile,2023-02-20
2508,US,Mobile,2023-03-25
2509,US,desktop,2022-03-28
2510,AU,desktop,2022-04-11
2511,CA,mobile,2022-01-08
2512,,desktop,2022-07-19
2513,AU,Mobile,2023-05-20
2514,AU,desktop,2022-03-28
2515,AU,desktop,2022-02-12
2516,UK,mobile,2023-01-20
2517,UK,mobile,2023-09-13
2518,US,desktop,2023-03-11
2519,US,mobile,2023-02-12
2520,US,desktop,2023-04-28
2521,AU,desktop,2023-10-26
2522,US,desktop,2022-01-17
2523,UK,mobile,2023-10-07
2524,,mobile,2022-05-28
2525,,desktop,04.10.2022
2526,,mobile,2022-08-20
2527,US,desktop,2023-01-01
2528,US,desktop,2022-08-16
2529,UK,mobile,2023-10-13
2530,,desktop,2023-03-12
2531,AU,mobile,2023-02-03
2532,AU,mobile,2022-07-30
2533,AU,Desktop,2023-01-26
2534,US,Desktop,2023-05-14
2535,AU,Mobile,2023-06-24
2536,AU,Desktop,2023-07-17
2537,AU,Mobile,2023-05-06
2538,AU,mobile,2023-03-18
2539,CA,mobile,2022-09-18
2540,AU,Desktop,2022-12-16
2541,UK,mobile,2022-12-18
2542,US,Mobile,2023-06-04
2543,CA,Mobile,2022-11-16
2544,AU,desktop,2022-05-18
2545,,Mobile,2023-07-04
2546,US,mobile,2023-09-15
2547,,mobile,2023-01-03
